City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
71,tarauaca,-8.1614,-70.7656,70.63,99,96,2.71,BR,1683971185
72,kristiansund,63.1115,7.732,53.65,81,75,4.61,NO,1683971185
73,el nido,11.1858,119.3956,84.79,75,95,6.85,PH,1683971186
74,port elizabeth,-33.918,25.5701,62.89,81,75,11.5,ZA,1683971187
75,piacabucu,-10.4056,-36.4344,77.2,79,91,6.6,BR,1683971187
76,mahdia,35.5047,11.0622,73.35,62,100,6.53,TN,1683971188
77,ar rutbah,33.0381,40.2848,81.34,19,0,15.14,IQ,1683971188
78,vilyuysk,63.7553,121.6247,47.44,51,100,3.42,RU,1683971189
79,puerto natales,-51.7236,-72.4875,36.45,92,100,2.62,CL,1683971189
80,dongkan,33.9997,119.8308,76.26,56,31,6.85,CN,1683971190
81,nikolayevsk-on-amure,53.1406,140.73,59.85,51,43,6.51,RU,1683971190
82,scituate,42.1959,-70.7259,64.06,79,20,5.75,US,1683971191
83,wailua homesteads,22.0669,-159.378,70.23,89,100,5.75,US,1683971192
84,albany,42.6001,-73.9662,61.21,79,100,1.99,US,1683971192
85,hasaki,35.7333,140.8333,62.22,63,99,15.86,JP,1683971193
86,zouerate,22.7187,-12.4521,88.45,17,24,11.18,MR,1683971193
87,bredasdorp,-34.5322,20.0403,61.29,50,73,17.29,ZA,1683971193
88,tolanaro,-25.0319,46.9987,80.67,61,20,11.5,MG,1683971194
89,jayapura,-2.5333,140.7,81.79,85,19,2.8,ID,1683971195
90,punta arenas,-53.15,-70.9167,37.51,81,75,9.22,CL,1683971195
91,dabhol,17.6,73.1667,91.11,50,1,10.54,IN,1683971196
92,castillos,-34.1667,-53.8333,51.35,85,100,6.98,UY,1683971196
93,alesund,62.4723,6.1549,57.76,84,75,2.3,NO,1683971197
94,stanley,54.868,-1.6985,51.82,76,40,1.14,GB,1683971197
95,hadyach,50.3711,33.991,67.19,45,3,5.21,UA,1683971198
96,cedral,23.8,-100.7333,65.35,78,2,7.92,MX,1683971199
97,kisangani,0.5167,25.2,93.85,45,97,1.74,CD,1683971200
98,kapuskasing,49.4169,-82.4331,37.4,81,20,6.91,CA,1683971200
99,san patricio,28.017,-97.5169,79.84,88,100,15.73,US,1683971201
100,porto velho,-8.7619,-63.9039,75.25,94,40,2.3,BR,1683971201
101,port lincoln,-34.7333,135.8667,60.28,75,2,9.31,AU,1683971202
102,kerema,-7.9631,145.7785,80.15,88,72,7.18,PG,1683971202
103,agacoren,38.8748,33.9167,60.19,61,78,12.5,TR,1683971203
104,new norfolk,-42.7826,147.0587,47.71,68,14,1.99,AU,1683971204
105,aioun,16.6614,-9.6149,101.77,7,71,7.87,MR,1683971204
106,ta`u,-14.2336,-169.5144,81.64,76,1,7.23,AS,1683971205
107,nova vicosa,-17.8919,-39.3719,72.9,90,100,7.0,BR,1683971205
108,calca,-13.3333,-71.95,47.37,86,97,1.57,PE,1683971206
109,georgetown,5.4112,100.3354,94.95,63,40,9.22,MY,1683970973
110,sinabang,2.4803,96.3801,85.86,70,78,7.47,ID,1683971207
111,luena,-11.7833,19.9167,79.09,31,66,4.12,AO,1683971207
112,tazovsky,67.4667,78.7,22.21,82,80,17.0,RU,1683971208
113,miches,18.9836,-69.0476,75.09,90,74,7.11,DO,1683971208
114,trincomalee,8.5711,81.2335,89.69,63,72,21.68,LK,1683971209
115,acarau,-2.8856,-40.12,76.86,92,67,8.59,BR,1683971209
116,bikenibeu village,1.3673,173.1241,84.16,84,20,8.05,KI,1683971210
117,papatowai,-46.5619,169.4708,53.62,78,99,5.99,NZ,1683971210
118,wainwright,52.839,-110.8572,52.18,79,1,7.81,CA,1683971211
119,sinop,41.7711,34.8709,58.37,54,66,10.71,TR,1683971212
120,trondheim,63.4305,10.3951,56.98,70,40,0.69,NO,1683971212
121,benjamin constant,-4.3831,-70.0311,75.33,99,70,2.15,BR,1683971213
122,ust-nera,64.5667,143.2,31.46,94,100,8.9,RU,1683971213
123,hauterive,46.0901,3.4459,56.16,88,100,6.38,FR,1683971214
124,chiang klang,19.2938,100.8617,81.64,88,96,1.83,TH,1683971214
125,alofi,-19.0595,-169.9187,73.29,94,26,1.14,NU,1683971215
126,rabo de peixe,37.8,-25.5833,63.91,82,20,10.36,PT,1683971215
127,nova sintra,14.8667,-24.7167,67.68,82,5,16.51,CV,1683971216
128,ilulissat,69.2167,-51.1,28.42,86,100,2.3,GL,1683971217
129,la ronge,55.1001,-105.2842,43.05,56,75,5.75,CA,1683971217
130,tangalle,6.024,80.7911,89.76,75,100,16.53,LK,1683971218
131,utrik,11.2278,169.8474,81.14,83,48,17.02,MH,1683971219
132,lepsy,46.235,78.9456,85.98,22,93,15.57,KZ,1683971219
133,kailua-kona,19.6406,-155.9956,75.16,96,20,12.66,US,1683971220
134,afaahiti,-17.75,-149.2833,75.07,80,58,13.53,PF,1683971220
135,domat,46.8348,9.4508,58.59,61,100,0.94,CH,1683971221
136,antsiranana,-12.2787,49.2917,90.36,48,40,13.8,MG,1683971221
137,longyearbyen,78.2186,15.6401,37.24,81,75,2.3,SJ,1683971222
138,ciudad lazaro cardenas,17.9583,-102.2,78.44,75,99,3.24,MX,1683971222
139,motygino,58.1831,94.7592,35.02,52,100,11.65,RU,1683971223
140,mount isa,-20.7333,139.5,67.77,49,51,3.44,AU,1683971224
141,axim,4.8699,-2.2405,86.97,66,34,5.06,GH,1683971224
142,gigant,46.5066,41.3419,64.63,50,100,11.34,RU,1683971225
143,uturoa,-16.7333,-151.4333,80.04,77,14,10.09,PF,1683971225
144,radomsko,51.0671,19.4448,68.52,46,3,16.26,PL,1683971226
145,oke mesi,7.8167,4.9167,90.19,50,93,2.46,NG,1683971226
146,lihue,21.9789,-159.3672,70.84,89,100,5.75,US,1683971227
147,kodiak,57.79,-152.4072,44.11,87,100,12.66,US,1683971228
148,socorro,31.6546,-106.3033,70.81,35,40,5.75,US,1683971229
149,harper,4.375,-7.7169,83.71,78,100,4.21,LR,1683971229
150,abepura,-2.6333,140.5833,81.41,78,20,2.3,ID,1683971230
151,aleksandrovskoye,44.7142,43.0008,53.78,80,100,11.34,RU,1683971230
152,yellowknife,62.456,-114.3525,46.92,66,75,8.05,CA,1683971231
153,nabire,-3.3667,135.4833,80.47,85,100,0.98,ID,1683971232
154,broken hill,-31.95,141.4333,61.54,38,25,9.55,AU,1683971232
155,krasnoturansk,54.3186,91.5639,46.85,35,89,13.35,RU,1683971233
156,sao paulo de olivenca,-3.3783,-68.8725,71.08,99,64,2.37,BR,1683971234
157,nayudupet,13.9,79.9,105.22,22,100,16.51,IN,1683971235
158,shakhtinsk,49.71,72.5872,74.59,35,87,23.58,KZ,1683971235
159,smirnykh,49.75,142.8333,55.44,46,96,4.68,RU,1683971236
160,hutang,31.5333,119.4833,76.8,59,95,8.39,CN,1683971236
161,rio gallegos,-51.6226,-69.2181,39.25,70,75,9.22,AR,1683970965
162,lebu,-37.6167,-73.65,55.31,96,100,8.34,CL,1683971237
163,dudinka,69.4058,86.1778,15.62,86,99,16.4,RU,1683971238
164,villa gesell,-37.2639,-56.973,50.05,88,95,6.2,AR,1683971035
165,jaleshwar,26.6471,85.8008,104.92,12,0,2.35,NP,1683971239
166,sodra sandby,56.5667,16.6167,66.06,61,6,6.73,SE,1683971240
167,tuy hoa,13.0833,109.3,85.33,74,100,7.18,VN,1683971240
168,vadso,70.0744,29.7487,54.48,58,0,12.66,NO,1683971241
169,belidzhi,41.8918,48.4125,62.17,52,100,9.15,RU,1683971241
170,kavieng,-2.5744,150.7967,80.8,81,100,5.95,PG,1683971242
171,happy valley-goose bay,53.3168,-60.3315,44.91,49,75,9.22,CA,1683971242
172,karratha,-20.7377,116.8463,76.41,45,82,9.48,AU,1683971243
173,hithadhoo,-0.6,73.0833,83.57,76,89,14.94,MV,1683971243
174,sisimiut,66.9395,-53.6735,27.07,70,99,7.9,GL,1683971244
175,badger,64.8,-147.5333,51.67,60,0,5.75,US,1683971244
176,atafu village,-8.5421,-172.5159,83.68,78,20,13.2,TK,1683971245
177,vorgashor,67.5833,63.95,32.94,100,100,10.18,RU,1683971245
178,al faw,29.9776,48.4741,105.8,30,0,7.52,IQ,1683971246
179,gulf shores,30.246,-87.7008,73.08,71,0,5.01,US,1683971246
180,bairnsdale,-37.8333,147.6167,50.05,92,1,3.91,AU,1683971247
181,sambava,-14.2667,50.1667,82.36,66,22,9.71,MG,1683971248
182,edson,53.5835,-116.4356,42.94,93,0,1.14,CA,1683971248
183,awjilah,29.1081,21.2869,86.45,19,99,6.82,LY,1683971249
184,kas,36.2018,29.6377,76.39,55,0,7.78,TR,1683971249
185,barcelos,41.5388,-8.6151,63.91,42,0,4.79,PT,1683971250
186,callao,-12.0667,-77.15,73.69,73,100,6.91,PE,1683971250
187,cidreira,-30.1811,-50.2056,54.18,82,43,5.73,BR,1683971251
188,el granada,37.5027,-122.4694,56.43,93,100,10.36,US,1683971251
189,kribi,2.95,9.9167,86.05,69,100,3.02,CM,1683971252
190,zeya,53.75,127.2667,55.76,36,59,5.41,RU,1683971252
191,tshabong,-26.05,22.45,81.16,18,97,18.61,BW,1683971253
192,brookings,44.3114,-96.7984,60.19,97,40,9.22,US,1683971254
193,chowchilla,37.123,-120.2602,65.03,71,0,4.94,US,1683971254
194,east london,-33.0153,27.9116,59.94,94,75,8.05,ZA,1683971255
195,udachny,66.4167,112.4,27.99,84,100,16.44,RU,1683971256
196,san andres,12.5847,-81.7006,82.42,69,20,13.8,CO,1683971188
197,gadzhiyevo,69.2551,33.3362,39.65,100,100,8.59,RU,1683971257
198,ketchikan,55.3422,-131.6461,50.47,93,100,5.75,US,1683971257
199,benton harbor,42.1167,-86.4542,65.05,93,100,0.0,US,1683971258
200,nemuro,43.3236,145.575,43.88,83,2,11.9,JP,1683971258
201,ebon,4.582,168.6964,83.88,79,99,14.29,MH,1683971259
202,atherton,53.5237,-2.4935,60.48,66,1,1.01,GB,1683971259
203,pingliang,35.5392,106.6861,76.24,18,25,8.61,CN,1683971260
204,bria,6.5423,21.9863,95.05,39,96,3.94,CF,1683971260
205,san antonio de pale,-1.4014,5.6325,82.76,78,100,9.89,GQ,1683971261
206,argo,37.6333,22.7333,66.78,55,70,4.21,GR,1683971262
207,ramhormoz,31.28,49.6035,107.28,8,0,11.27,IR,1683971262
208,st. john's,47.5649,-52.7093,42.57,56,20,10.36,CA,1683971263
209,eyl,7.9803,49.8164,93.49,50,22,16.13,SO,1683971263
210,kolasin,42.8223,19.5165,57.85,60,88,8.48,ME,1683971264
211,guiglo,6.5456,-7.4966,87.94,59,47,2.46,CI,1683971264
212,inhambane,-23.865,35.3833,84.18,62,40,7.0,MZ,1683971265
213,jalai nur,49.45,117.7,66.79,17,10,14.7,CN,1683971266
214,chicoana,-25.1009,-65.5331,44.65,82,0,1.39,AR,1683971266
215,dunedin,-45.8742,170.5036,50.81,82,99,3.0,NZ,1683971098
216,collie,-33.3667,116.15,54.16,71,34,5.28,AU,1683971267
217,peskovka,59.0448,52.3606,57.51,59,100,6.64,RU,1683971268
218,ilebo,-4.3167,20.5833,93.7,42,37,3.36,CD,1683971268
219,adam,22.3756,57.5233,107.35,10,0,9.69,OM,1683971269
220,la passe,45.5549,-0.8967,57.43,75,26,7.45,FR,1683971270
221,haiku-pauwela,20.9219,-156.3051,71.04,78,0,4.61,US,1683971270
222,port alfred,-33.5906,26.891,60.19,95,100,12.06,ZA,1683971271
223,whitehorse,60.7161,-135.0538,43.57,67,40,11.5,CA,1683971271
224,queenstown,-31.8976,26.8753,49.01,93,100,5.77,ZA,1683971272
225,coruripe,-10.1256,-36.1756,77.65,77,85,8.16,BR,1683971272
226,masuguru,-11.3667,38.4167,90.77,44,41,2.28,TZ,1683971273
227,linden,6.0,-58.3,73.11,99,99,2.44,GY,1683971273
228,khilok,51.3674,110.4676,50.2,33,87,12.3,RU,1683971274
229,trairi,-3.2778,-39.2689,75.85,92,81,6.67,BR,1683971274
230,pierre,44.3683,-100.351,63.52,91,100,6.91,US,1683970750
231,ma'rib,15.4591,45.3253,92.68,20,18,9.01,YE,1683971275
232,korla,41.7597,86.1469,85.15,10,67,3.42,CN,1683971276
233,carutapera,-1.195,-46.02,75.83,93,65,0.98,BR,1683971276
234,aitape,-3.1374,142.3475,81.28,82,76,0.63,PG,1683971277
235,mwene-ditu,-7.0,23.45,84.13,47,87,6.13,CD,1683971278
236,watford city,47.8022,-103.2832,51.66,100,100,11.5,US,1683971278
237,bodo,67.28,14.405,51.94,88,40,12.66,NO,1683971279
238,arraial do cabo,-22.9661,-42.0278,67.86,88,75,10.36,BR,1683971279
239,livingston,55.9029,-3.5226,60.58,82,20,8.05,GB,1683971003
240,kruisfontein,-34.0033,24.7314,58.89,89,100,7.56,ZA,1683971280
241,poronaysk,49.2167,143.1167,53.87,47,79,10.96,RU,1683971281
242,conceicao da barra,-18.5933,-39.7322,70.34,94,100,3.98,BR,1683971282
243,kadom,54.5592,42.4675,69.62,39,18,8.9,RU,1683971282
244,klaksvik,62.2266,-6.589,49.12,95,100,18.7,FO,1683971283
245,saint-pierre,-21.3393,55.4781,83.88,61,40,14.97,RE,1683971284
246,porto novo,6.4965,2.6036,85.82,57,59,5.88,BJ,1683971284
247,robore,-18.3333,-59.75,58.75,72,100,1.45,BO,1683971285
248,khovd,48.0056,91.6419,68.04,23,92,28.7,MN,1683971285
249,akcakale,36.7111,38.9475,82.69,27,0,17.36,TR,1683971286
250,aykhal,66.0,111.5,25.52,90,100,14.32,RU,1683971286
251,christchurch,-43.5333,172.6333,53.91,82,100,8.05,NZ,1683971104
252,wad az zaki,14.4619,32.2065,109.42,4,6,15.05,SD,1683971287
253,polyarnyy,69.1989,33.4478,41.2,97,100,8.77,RU,1683971288
254,arteche,12.2645,125.4048,79.83,78,97,5.32,PH,1683971288
255,kingston,17.997,-76.7936,72.21,85,93,2.21,JM,1683971224
256,aracati,-4.5617,-37.7697,78.21,86,83,6.78,BR,1683971289
257,camargo,27.6667,-105.1667,62.04,58,26,7.61,MX,1683971290
258,broome,42.2506,-75.833,59.65,79,100,3.15,US,1683971291
259,enewetak,11.3474,162.3373,81.95,84,15,17.92,MH,1683971291
260,sakaiminato,35.55,133.2333,58.98,82,100,6.91,JP,1683971292
261,prince rupert,54.3161,-130.3201,53.29,91,100,25.32,CA,1683971262
262,vila franca do campo,37.7167,-25.4333,64.81,75,30,6.44,PT,1683971293
263,juegang,32.3174,121.1855,71.47,66,61,8.81,CN,1683971293
264,big rapids,43.6981,-85.4837,59.07,77,40,0.0,US,1683971216
265,pointe-du-lac,46.2869,-72.6845,51.69,69,0,4.61,CA,1683971295
266,sur,22.5667,59.5289,97.39,38,0,3.06,OM,1683971295
267,namibe,-15.1961,12.1522,77.94,63,0,7.29,AO,1683971295
268,rangia,26.4667,91.6333,96.75,13,99,13.06,IN,1683971296
269,redding,40.5865,-122.3917,71.37,67,0,8.05,US,1683971035
270,aconibe,1.2968,10.9369,83.66,64,100,2.35,GQ,1683971297
271,freetown,8.484,-13.2299,78.51,89,40,3.44,SL,1683971231
272,cadale,2.7603,46.3222,85.3,71,22,19.86,SO,1683971298
273,sirte,31.2089,16.5887,87.71,24,68,20.56,LY,1683971298
274,richards bay,-28.783,32.0377,74.75,60,94,11.56,ZA,1683971299
275,tucuma,-0.1833,-50.05,76.17,91,69,1.79,BR,1683971299
276,benguela,-12.5763,13.4055,84.88,58,4,6.04,AO,1683971299
277,krasnogorskiy,54.6025,61.231,43.9,88,100,11.1,RU,1683971300
278,santo antonio do ica,-3.1022,-67.9397,71.37,99,74,1.99,BR,1683971301
279,college,64.8569,-147.8028,51.75,56,20,5.75,US,1683971301
280,pitimbu,-7.4706,-34.8086,75.79,77,75,3.76,BR,1683971302
281,mount pearl,47.5166,-52.7813,41.74,57,20,10.36,CA,1683971302
282,cestos city,5.46,-9.5828,84.36,74,100,2.13,LR,1683971303
283,remire-montjoly,4.9167,-52.2667,75.24,100,75,0.0,GF,1683971303
284,vallegrande,-18.4897,-64.1069,46.24,96,84,0.4,BO,1683971304
285,vanimo,-2.6741,141.3028,80.71,83,61,2.77,PG,1683971305
286,shanhaiguan,39.9988,119.7564,60.62,72,60,6.98,CN,1683971305
287,almodovar,37.4959,-8.0937,67.48,22,0,12.12,PT,1683971305
